school,department,raw_name,norm_name,slu_url,is_madrid,is_emeritus,bio_h1,degree
Doisy College of Health Sciences,Emeritus Faculty,"Karen Barney, Ph.D.",karen barney,https://www.slu.edu/doisy/faculty/barney-karen.php,False,True,,Ph.D.
Doisy College of Health Sciences,Emeritus Faculty,"Carol Beckel, Ph.D.",carol beckel,https://www.slu.edu/doisy/faculty/beckel-carol.php,False,True,,Ph.D.
Doisy College of Health Sciences,Emeritus Faculty,"Ethel Frese, Ph.D.",ethel frese,https://www.slu.edu/doisy/faculty/frese-ethel.php,False,True,,Ph.D.
Doisy College of Health Sciences,Emeritus Faculty,"Elizabeth Gockel-Blessing, Ph.D.",elizabeth gockel-blessing,https://www.slu.edu/doisy/faculty/blessing-elizabeth.php,False,True,,Ph.D.
Doisy College of Health Sciences,Emeritus Faculty,"Ann Hayes, DPT",ann hayes dpt,https://www.slu.edu/doisy/faculty/hayes-ann.php,False,True,"Ann Hayes, PT, DPT, MHS, OCS",
Doisy College of Health Sciences,Emeritus Faculty,"Ginge Kettenbach, Ph.D.",ginge kettenbach,https://www.slu.edu/doisy/faculty/kettenbach-ginge.php,False,True,,Ph.D.
Doisy College of Health Sciences,Emeritus Faculty,"Cynthia Matlock, Ph.D.",cynthia matlock,https://www.slu.edu/doisy/faculty/matlock-cynthia.php,False,True,,Ph.D.
Doisy College of Health Sciences,Emeritus Faculty,"Travis Threats,  Ph.D.",travis threats,https://www.slu.edu/doisy/faculty/threats-travis.php,False,True,,Ph.D.
Doisy College of Health Sciences,Emeritus Faculty,"Christine Werner, Ph.D.",christine werner,https://www.slu.edu/doisy/faculty/werner-christine.php,False,True,,Ph.D.
Doisy College of Health Sciences,Emeritus Faculty,Julie Wolter,julie wolter,https://www.slu.edu/doisy/faculty/wolter-julie.php,False,True,"Julie  Wolter, M.A., RHIA, FAHIMA",
Trudy Busch Valentine School of Nursing,Administration,Kristine L’Ecuyer,kristine l ecuyer,https://www.slu.edu/nursing/faculty/lecuyer-kristine.php,False,False,"Kristine  L'Ecuyer, Ph.D., RN, CNL, CNE",Ph.D.
Trudy Busch Valentine School of Nursing,Administration,Michelle Papachrisanthou,michelle papachrisanthou,https://www.slu.edu/nursing/faculty/papachrisanthou-michelle.php,False,False,"Michelle  Papachrisanthou, D.N.P., APRN, CPNP-PC",D.N.P.
Trudy Busch Valentine School of Nursing,Administration,Devita Stallings,devita stallings,https://www.slu.edu/nursing/faculty/stallings-devita.php,False,False,"Devita  Stallings, Ph.D., RN, FAAN",Ph.D.
Trudy Busch Valentine School of Nursing,Administration,Helen Lach,helen lach,https://www.slu.edu/nursing/faculty/lach-helen.php,False,False,"Helen  W.  Lach, Ph.D., RN, CNL, FGSA, FAAN",Ph.D.
Trudy Busch Valentine School of Nursing,Program Option Coordinators and Directors,Karen Cuvar,karen cuvar,https://www.slu.edu/nursing/faculty/cuvar-karen.php,False,False,"Karen M. Cuvar, Ph.D., RN, CNE, CNL",Ph.D.
Trudy Busch Valentine School of Nursing,Program Option Coordinators and Directors,Cristina McGroarty,cristina mcgroarty,https://www.slu.edu/nursing/faculty/mcgroarty-cristina.php,False,False,"Cristina  McGroarty, Ph.D., RN, CNE",Ph.D.
Trudy Busch Valentine School of Nursing,Program Option Coordinators and Directors,Heather Wade,heather wade,https://www.slu.edu/nursing/faculty/wade-heather.php,False,False,"Heather Wade, D.N.P., FNP-BC, RN, CNL",D.N.P.
Trudy Busch Valentine School of Nursing,Program Option Coordinators and Directors,Deborah Horton,deborah horton,https://www.slu.edu/nursing/faculty/horton-deborah.php,False,False,"Deborah Horton, Ph.D., RN, MPH, PHNA - BC",Ph.D.
Trudy Busch Valentine School of Nursing,Program Option Coordinators and Directors,Bobbi Shatto,bobbi shatto,https://www.slu.edu/nursing/faculty/shatto-bobbi.php,False,False,"Bobbi  Shatto, Ph.D., RN, CNL",Ph.D.
Trudy Busch Valentine School of Nursing,Program Option Coordinators and Directors,Geralyn Ochs,geralyn ochs,https://www.slu.edu/nursing/faculty/ochs-geralyn.php,False,False,"Geralyn  A.  Ochs, M.S.N., APRN, AGACNP-BC, ANP-BC, FAANP",
Trudy Busch Valentine School of Nursing,Program Option Coordinators and Directors,Shellie Hill,shellie hill,https://www.slu.edu/nursing/faculty/hill-shellie.php,False,False,"Shellie  Hill, D.N.P., APRN, FNP-BC",D.N.P.
Trudy Busch Valentine School of Nursing,Program Option Coordinators and Directors,Christina Rariden,christina rariden,https://www.slu.edu/nursing/faculty/raridan-christina.php,False,False,"Christina  Rariden, D.N.P., FNP-BC, PMHNP-BC",D.N.P.
Trudy Busch Valentine School of Nursing,Program Option Coordinators and Directors,Karen Moore,karen moore,https://www.slu.edu/nursing/faculty/moore-karen.php,False,False,"Karen S. Moore, Ph.D., D.N.P., APRN, ANP-BC, FNP-C, CGNC, FAANP, FAAN",Ph.D.
Trudy Busch Valentine School of Nursing,Faculty,Kathleen Armstrong,kathleen armstrong,https://www.slu.edu/nursing/faculty/armstrong-kathleen.php,False,False,"Kathleen  Armstrong, Ph.D., RN, CNE",Ph.D.
Trudy Busch Valentine School of Nursing,Faculty,Amanda Barkema,amanda barke,https://www.slu.edu/nursing/faculty/barkema-amanda.php,False,False,"Amanda Barkema, M.S.N., APRN, PMHNP-BC",
Trudy Busch Valentine School of Nursing,Faculty,Margaret R. Benz,margaret r benz,https://www.slu.edu/nursing/faculty/benz-margaret.php,False,False,"Margaret R. Benz, M.S.N.(R), APRN, ANP-BC, FAANP",
Trudy Busch Valentine School of Nursing,Faculty,Seth Bland,seth bland,https://www.slu.edu/nursing/faculty/bland-seth.php,False,False,"Seth Bland, M.S.N., RN, CNL",
Trudy Busch Valentine School of Nursing,Faculty,Tori Boyer,tori boyer,https://www.slu.edu/nursing/faculty/boyer-tori.php,False,False,"Tori E. Boyer, D.N.P., APRN, CPNP-PC",D.N.P.
Trudy Busch Valentine School of Nursing,Faculty,Margaret Bultas,margaret bultas,https://www.slu.edu/nursing/faculty/bultas-margaret.php,False,False,"Margaret Bultas, Ph.D., RN, CNE, CNL",Ph.D.
Trudy Busch Valentine School of Nursing,Faculty,Bridgette Carnes,bridgette carnes,https://www.slu.edu/nursing/faculty/carnes-bridgette.php,False,False,"Bridgette  Carnes, Ph.D., RN",Ph.D.
Trudy Busch Valentine School of Nursing,Faculty,Briauna Cole,briauna cole,https://www.slu.edu/nursing/faculty/cole-briauna.php,False,False,"Briauna Cole, M.S.N., RN, CNE",
Trudy Busch Valentine School of Nursing,Faculty,Denise Côté-Arsenault,denise c t -arsenault,https://www.slu.edu/nursing/faculty/cote-arsenault-denise.php,False,False,"Denise Côté-Arsenault, Ph.D., RN, CPLC, FNAP, FAAN",Ph.D.
Trudy Busch Valentine School of Nursing,Faculty,Patricia E. Freed,patricia e freed,https://www.slu.edu/nursing/faculty/freed-patricia.php,False,False,"Patricia E. Freed, Ed.D., RN, CNE",Ed.D.
Trudy Busch Valentine School of Nursing,Faculty,Nicole Healey,nicole healey,https://www.slu.edu/nursing/faculty/healey-nicole.php,False,False,"Nicole Healey, D.N.P., RN, CNE, CEN",D.N.P.
Trudy Busch Valentine School of Nursing,Faculty,Christopher Hemmer,christopher hemmer,https://www.slu.edu/nursing/faculty/hemmer-christopher.php,False,False,"Christopher  Hemmer, D.N.P., ANP-BC, ONP-C, FAANP, FNAON",D.N.P.
Trudy Busch Valentine School of Nursing,Faculty,Verna Hendricks-Ferguson,verna hendricks-ferguson,https://www.slu.edu/nursing/faculty/hendricks-ferguson-verna.php,False,False,"Verna  Hendricks-Ferguson, Ph.D., RN, FPCN, FAAN",Ph.D.
Trudy Busch Valentine School of Nursing,Faculty,Kristin Keller,kristin keller,https://www.slu.edu/nursing/faculty/keller-kristin.php,False,False,"Kristin Keller, Ph.D., RN, CNS",Ph.D.
Trudy Busch Valentine School of Nursing,Faculty,Joanne Kraenzle-Schneider,joanne kraenzle-schneider,https://www.slu.edu/nursing/faculty/kraenzle-schneider-joanne.php,False,False,"Joanne Kraenzle Schneider, Ph.D., RN, FAAN",Ph.D.
Trudy Busch Valentine School of Nursing,Faculty,Alison Kuhn,alison kuhn,https://www.slu.edu/nursing/faculty/kuhn-alison.php,False,False,"Alison Kuhn, D.N.P., APRN, FNP-BC",D.N.P.
Trudy Busch Valentine School of Nursing,Faculty,Joanne C. Langan,joanne c langan,https://www.slu.edu/nursing/faculty/langan-joanne.php,False,False,"Joanne C Langan, Ph.D., RN, CNE",Ph.D.
Trudy Busch Valentine School of Nursing,Faculty,Carolyn Layloff,carolyn layloff,https://www.slu.edu/nursing/faculty/layloff-carolyn.php,False,False,"Carolyn Layloff, M.S.N., RN",
Trudy Busch Valentine School of Nursing,Faculty,Diana Llamas,diana llamas,https://www.slu.edu/nursing/faculty/llamas-diana.php,False,False,"Diana Llamas, M.S.N., RN, CNL",
Trudy Busch Valentine School of Nursing,Faculty,Kelly Lovan-Gold,kelly lovan-gold,https://www.slu.edu/nursing/faculty/lovan-gold-kelly.php,False,False,"Kelly  Lovan-Gold, M.S.N., RN, RNC-OB, C-EFM",
Trudy Busch Valentine School of Nursing,Faculty,Samantha Marquard,samantha marquard,https://www.slu.edu/nursing/faculty/marquard-samantha.php,False,False,"Samantha  Marquard, D.N.P., M.P.H., FNP-C",D.N.P.
Trudy Busch Valentine School of Nursing,Faculty,Laura McLaughlin,laura mclaughlin,https://www.slu.edu/nursing/faculty/mclaughlin-laura.php,False,False,"Laura  McLaughlin, Ph.D., RN",Ph.D.
Trudy Busch Valentine School of Nursing,Faculty,Vicki Moran,vicki moran,https://www.slu.edu/nursing/faculty/moran-vicki.php,False,False,"Vicki  Moran,  Ph.D., RN, MSN/MPH, CNE, CDE, PHNA-BC, TNS",Ph.D.
Trudy Busch Valentine School of Nursing,Faculty,Teri A. Murray,teri a murray,https://www.slu.edu/nursing/faculty/murray-teri.php,False,False,"Teri A. Murray, Ph.D., PHNA-BC, RN, ANEF, FAAN",Ph.D.
Trudy Busch Valentine School of Nursing,Faculty,Patrick Radler,patrick radler,https://www.slu.edu/nursing/faculty/radler-patrick.php,False,False,"Patrick  Radler, M.S.N., APRN, FNP-C",
Trudy Busch Valentine School of Nursing,Faculty,Nichol Reeves,nichol reeves,https://www.slu.edu/nursing/faculty/reeves-nichol.php,False,False,"Nichol J. Reeves, M.S.N., ANP-C",
Trudy Busch Valentine School of Nursing,Faculty,Maegan Roper,maegan roper,https://www.slu.edu/nursing/faculty/roper-maegan.php,False,False,"Maegan Roper, M.S.N., RN, CMSRN, CNL, CNE",
Trudy Busch Valentine School of Nursing,Faculty,Cynthia S. Rubbelke,cynthia s rubbelke,https://www.slu.edu/nursing/faculty/rubbelke-cynthia.php,False,False,"Cynthia   S. Rubbelke, M.Ed., M.S.N.(R), RN, CHSOS, CCE",
Trudy Busch Valentine School of Nursing,Faculty,Karen Scaglione,karen scaglione,https://www.slu.edu/nursing/faculty/scaglione-karen.php,False,False,"Karen Scaglione, D.N.P, APRN, AGACNP-BC, ACNP-BC, CLNC",D.N.P.
Trudy Busch Valentine School of Nursing,Faculty,Ashley Schmuke,ashley schmuke,https://www.slu.edu/nursing/faculty/schmuke-ashley.php,False,False,"Ashley D. Schmuke  ,  Ph.D., RNC-OB, CNE",Ph.D.
Trudy Busch Valentine School of Nursing,Faculty,Krista Simmons,krista simmons,https://www.slu.edu/nursing/faculty/simmons-krista.php,False,False,"Krista J. Simmons,  D.N.P., ANP-C, CNL, CNE",D.N.P.
Trudy Busch Valentine School of Nursing,Faculty,Lee I. Smith,lee i smith,https://www.slu.edu/nursing/faculty/smith-lee.php,False,False,"Lee I. Smith, Ph.D., M.S.N., B.S.N., RN",Ph.D.
Trudy Busch Valentine School of Nursing,Faculty,Joy Stark,joy stark,https://www.slu.edu/nursing/faculty/stark-joy.php,False,False,"Joy Stark, M.S.N., RN, APRN, CPNP-PC",
Trudy Busch Valentine School of Nursing,Faculty,John M. Taylor,john m taylor,https://www.slu.edu/nursing/faculty/taylor-john.php,False,False,"John M. Taylor, Ph.D.",Ph.D.
Trudy Busch Valentine School of Nursing,Faculty,Shelley von der Lancken,shelley von der lancken,https://www.slu.edu/nursing/faculty/von-der-lancken-shelley.php,False,False,"Shelley  von der Lancken, Ph.D., RN",Ph.D.
Trudy Busch Valentine School of Nursing,Faculty,Cara Wallace,cara wallace,https://www.slu.edu/nursing/faculty/cara-wallace.php,False,False,"Cara Wallace, Ph.D., LMSW, APHSW-C",Ph.D.
Trudy Busch Valentine School of Nursing,Faculty,Elaine Young,elaine young,https://www.slu.edu/nursing/faculty/young-elaine.php,False,False,"Elaine Young, D.N.P. RN, ACNS-BC, CV-BC",D.N.P.
School of Education,(unknown),School of Education Awards,school of education awards,https://www.slu.edu/education/faculty/soe-awards.php,False,False,School of Education Awards,
School of Education,(unknown),School of Education Awards Recipients,school of education awards recipients,https://www.slu.edu/education/faculty/soe-awards-recipients.php,False,False,School of Education Awards Recipients,
School of Education,Office of the Dean,"Gary Ritter, Ph.D.",gary ritter,https://www.slu.edu/education/faculty/gary-ritter.php,False,False,,Ph.D.
School of Education,Office of the Dean,"Molly A. Schaller, Ph.D.",molly a schaller,https://www.slu.edu/education/faculty/schaller-molly.php,False,False,,Ph.D.
School of Education,Office of the Dean,"Alexandra Boyd, Ph.D.",alexandra boyd,https://www.slu.edu/education/faculty/boyd-alexandra.php,False,False,,Ph.D.
School of Education,Office of the Dean,"Benton Brown, Ph.D.",benton brown,https://www.slu.edu/education/faculty/benton-brown.php,False,False,,Ph.D.
School of Education,Office of the Dean,"Karen Hall, Ed.D.",karen hall ed d,https://www.slu.edu/education/faculty/karen-hall.php,False,False,,Ed.D.
School of Education,Teacher Education Faculty,"Madeleine Bailey, Ph.D.",madeleine bailey,https://www.slu.edu/education/faculty/madeleine-bailey.php,False,False,,Ph.D.
School of Education,Teacher Education Faculty,"Jennifer Buehler, Ph.D.",jennifer buehler,https://www.slu.edu/education/faculty/jennifer-buehler.php,False,False,,Ph.D.
School of Education,Teacher Education Faculty,"Jeannine Butler, Ed.D.",jeannine butler ed d,https://www.slu.edu/education/faculty/jeannine-butler.php,False,False,,Ed.D.
School of Education,Teacher Education Faculty,"Mary “Rina” M. Chittooran, Ph.D.",mary rina m chittooran,https://www.slu.edu/education/faculty/mary-chittooran.php,False,False,,Ph.D.
School of Education,Teacher Education Faculty,"Christa Jackson, Ph.D.",christa jackson,https://www.slu.edu/education/faculty/christa-jackson.php,False,False,,Ph.D.
School of Education,Teacher Education Faculty,"Jessica A. Leonard, Ph.D.",jessica a leonard,https://www.slu.edu/education/faculty/jessica-leonard.php,False,False,,Ph.D.
School of Education,Teacher Education Faculty,"Angela Moret, Ed.D.",angela moret ed d,https://www.slu.edu/education/faculty/moret-angela.php,False,False,,Ed.D.
School of Education,Teacher Education Faculty,"Joseph R. Nichols, Ph.D.",joseph r nichols,https://www.slu.edu/education/faculty/joseph-nichols.php,False,False,,Ph.D.
School of Education,Teacher Education Faculty,"Kristi Baker Patterson, Ph.D.",kristi baker patterson,https://www.slu.edu/education/faculty/kristi-baker-patterson.php,False,False,,Ph.D.
School of Education,Teacher Education Faculty,Karissa Sywulka Mitchell,karissa sywulka mitchell,https://www.slu.edu/education/faculty/karissa-sywulka-mitchell.php,False,False,Karissa Sywulka Mitchell,
School of Education,Teacher Education Faculty,"Diane Richter, Ph.D.",diane richter,https://www.slu.edu/education/faculty/diane-richter.php,False,False,,Ph.D.
School of Education,Teacher Education Faculty,"Mei-Ling Tung, Ph.D.",mei-ling tung,https://www.slu.edu/education/faculty/tung-mei-ling.php,False,False,,Ph.D.
School of Education,Educational Studies Faculty,"Takako Nomi, Ph.D.",takako nomi,https://www.slu.edu/education/faculty/takako-nomi.php,False,False,,Ph.D.
School of Education,Catholic Educational Leadership Faculty,"Michael J. Boyle, Ph.D.",michael j boyle,https://www.slu.edu/education/faculty/boyle-michael.php,False,False,,Ph.D.
School of Education,Catholic Educational Leadership Faculty,"John T. James, Ed.D.",john t james ed d,https://www.slu.edu/education/faculty/john-james.php,False,False,,Ed.D.
School of Education,Educational Leadership Faculty,"Donna Jahnke, Ph.D.",donna jahnke,https://www.slu.edu/education/faculty/donna-jahnke.php,False,False,,Ph.D.
School of Education,Educational Leadership Faculty,"Robert Vogelaar, Ed.D.",robert vogelaar ed d,https://www.slu.edu/education/faculty/robert-vogelaar.php,False,False,,Ed.D.
School of Education,Educational Leadership Faculty,"Jaime E. Welborn, Ph.D.",jaime e welborn,https://www.slu.edu/education/faculty/jaime-welborn.php,False,False,,Ph.D.
School of Education,Educational Leadership Faculty,"Jo Nell (Jody) Wood, Ed.D.",jo nell wood ed d,https://www.slu.edu/education/faculty/jonell-wood.php,False,False,,Ed.D.
School of Education,Higher Education Faculty,"Dannielle Joy Davis, Ph.D.",dannielle joy davis,https://www.slu.edu/education/faculty/dannielle-davis.php,False,False,,Ph.D.
School of Education,Higher Education Faculty,"Carolyn O'Laughlin, Ph.D.",carolyn o'laughlin,https://www.slu.edu/education/faculty/carolyn-olaughlin.php,False,False,,Ph.D.
School of Education,Higher Education Faculty,"J. Mark Pousson, Ph.D.",j mark pousson,https://www.slu.edu/education/faculty/j-mark-pousson.php,False,False,,Ph.D.
